,genres,original_language,vote_average,vote_count,popularity,budget,revenue,runtime,budget_to_rating,budget_to_pop,budget_to_vote_count,vote_count_to_popularity,vote_average_squared,log_budget,release_day_of_week,release_quarter,year,month
8127,"['Drama', 'Science Fiction']",English,6.7,1433.0,13.952,100000.0,1938783.0,92.0,12987.012987012986,7167.431192660551,69.7350069735007,95.84002140181916,44.89,11.51293546492023,4,3,2011,7
8128,['Comedy'],English,5.7,187.0,13.952,0.0,331816.0,82.0,0.0,0.0,0.0,12.506688068485822,32.49,0.0,4,2,1985,5
8129,"['Action', 'Horror', 'Science Fiction']",English,5.1,945.0,13.95,28000000.0,14010832.0,98.0,4590163.934426229,2007168.458781362,29598.30866807611,63.21070234113713,26.009999999999998,17.147715103853763,4,3,2001,8
8132,"['Action', 'Drama']",English,6.2,311.0,13.947,24000000.0,23510601.0,110.0,3333333.333333333,1720800.1720800174,76923.07692307692,20.8068508730849,38.440000000000005,16.993564429978885,4,1,2003,1
8133,"['Drama', 'History', 'Crime', 'Thriller', 'Action']",English,7.1,1287.0,13.946,15000000.0,76286096.0,111.0,1851851.851851852,1075577.2264448588,11645.962732919255,86.10999598554797,50.41,16.52356082573315,4,2,2006,4
8134,"['Crime', 'Drama']",English,7.3,1003.0,13.946,2000000.0,9400000.0,116.0,240963.85542168672,143410.2968593145,1992.03187250996,67.10825638966948,53.29,14.508658238524095,2,2,1999,6
8138,"['Mystery', 'Action', 'Thriller', 'Science Fiction', 'Adventure']",English,5.9,1111.0,13.943,70000000.0,57958696.0,107.0,10144927.536231883,5020440.36434053,62949.640287769784,74.34919360235563,34.81,18.064005814299346,4,3,2004,9
8139,['Drama'],French,7.1,91.0,13.942,4300000.0,1512938.0,111.0,530864.1975308643,308420.59962702624,46739.13043478261,6.090215499933074,50.41,15.274125813221904,2,2,2022,5
8141,['Crime'],English,6.7,976.0,13.942,10000000.0,33856058.0,109.0,1298701.2987012987,717257.2084349447,10235.414534288639,65.31923437290858,44.89,16.118095750958314,4,4,2019,11
8143,"['Comedy', 'Drama']",English,6.6,324.0,13.941,0.0,1783421.0,108.0,0.0,0.0,0.0,21.68529549561609,43.559999999999995,0.0,4,1,2017,3
8146,"['Drama', 'Crime', 'Thriller', 'Comedy']",Thai,7.9,703.0,13.939,1839169.0,42350000.0,130.0,206648.20224719102,131944.11363799413,2612.455965909091,47.058036013120024,62.410000000000004,14.42482494085832,2,2,2017,5
8147,"['Thriller', 'Action', 'Drama', 'War']",English,6.8,990.0,13.939,11000000.0,3200000.0,99.0,1410256.4102564103,789152.736925174,11099.899091826437,66.26949595019747,46.239999999999995,16.213405921671733,4,4,2014,10
8149,"['Crime', 'Thriller', 'Romance']",English,7.1,480.0,13.937,9000000.0,24058838.0,113.0,1111111.1111111112,645763.0767023033,18711.01871101871,32.134966860815425,50.41,16.012735246411598,4,3,1981,8
8153,"['Family', 'Action', 'Adventure', 'Comedy', 'Fantasy', 'Science Fiction']",English,5.4,611.0,13.93,25000000.0,65270477.0,81.0,3906250.0,1794687.7243359655,40849.67320261438,40.924313462826525,29.160000000000004,17.034386422832473,4,3,2007,8
8154,"['Science Fiction', 'Thriller']",English,6.7,2287.0,13.929,0.0,643593.0,114.0,0.0,0.0,0.0,153.19177439882108,44.89,0.0,4,2,2019,6
8155,"['Comedy', 'Drama']",English,7.2,371.0,13.929,800000.0,5034794.0,88.0,97560.9756097561,57434.130231890296,2150.537634408602,24.85096121642441,51.84,13.592368256649284,4,2,1996,5
8160,"['Adventure', 'Drama']",English,5.1,102.0,13.922,15000000.0,1953732.0,98.0,2459016.3934426233,1077431.403533975,145631.06796116504,6.835544833132287,26.009999999999998,16.52356082573315,4,1,1986,1
8165,"['Drama', 'Thriller']",English,5.9,582.0,13.916,12000000.0,17768012.0,100.0,1739130.4347826086,862316.757688991,20583.190394511148,39.01850362027353,34.81,16.300417291085605,0,1,2017,3
8167,['Drama'],English,7.1,270.0,13.913,0.0,2975184.0,121.0,0.0,0.0,0.0,18.105009052504524,50.41,0.0,4,2,2019,6
8168,"['Family', 'Fantasy', 'Comedy', 'Science Fiction']",English,5.2,472.0,13.913,0.0,23278931.0,118.0,0.0,0.0,0.0,31.650238047341244,27.040000000000003,0.0,4,4,1992,12
8169,"['Comedy', 'Drama']",Swedish,7.6,981.0,13.91,0.0,30692889.0,116.0,0.0,0.0,0.0,65.79476861167002,57.76,0.0,4,4,2015,12
8171,"['Comedy', 'Drama', 'Romance']",English,6.8,403.0,13.909,48000000.0,35743308.0,132.0,6153846.153846154,3451002.9477316844,118811.88118811882,27.030652625930646,46.239999999999995,17.6867115897055,4,4,2001,10
8172,"['Thriller', 'Crime', 'Mystery']",French,7.1,383.0,13.908,0.0,3467232.0,114.0,0.0,0.0,0.0,25.690904212503355,50.41,0.0,2,3,2022,7
8173,"['Drama', 'Comedy']",English,7.3,676.0,13.908,2000000.0,11224491.0,104.0,240963.85542168672,143802.12827149843,2954.2097488921713,45.34478132546284,53.29,14.508658238524095,1,2,1994,5
8174,['Drama'],English,7.3,197.0,13.907,0.0,25000000.0,112.0,0.0,0.0,0.0,13.215267994901724,53.29,0.0,5,4,2021,12
8176,"['Fantasy', 'Action', 'Thriller']",Russian,6.2,639.0,13.907,10000000.0,50336279.0,114.0,1388888.8888888888,719062.3427051125,15625.0,42.865767760112696,38.440000000000005,16.118095750958314,6,2,2004,6
8177,"['Drama', 'Family']",English,7.4,662.0,13.906,0.0,45710059.0,128.0,0.0,0.0,0.0,44.41164631691936,54.760000000000005,0.0,4,1,2015,2
8179,"['War', 'Action', 'Drama']",Arabic,6.6,23.0,13.901,40000000.0,5218666.0,110.0,5263157.894736842,2877490.8279979858,1666666.6666666667,1.5435205690893228,43.559999999999995,17.50439003707821,3,4,2021,11
8180,"['Fantasy', 'Action', 'Horror', 'Thriller']",Russian,6.1,458.0,13.901,4200000.0,42918532.0,145.0,591549.295774648,302136.5369397885,9150.32679738562,30.73619220186565,37.209999999999994,15.250595321348806,6,1,2006,1
8183,"['Drama', 'Romance']",English,7.1,1256.0,13.898,20000000.0,25975621.0,133.0,2469135.8024691357,1439055.979277594,15910.898965791568,84.30661833803195,50.41,16.811242881518265,4,3,2016,9
8189,['Drama'],English,6.8,1508.0,13.89,107000000.0,87713825.0,157.0,13717948.717948718,7703383.729301656,70907.88601722995,101.2760241773002,46.239999999999995,18.488339401771974,0,4,2001,12
8191,"['Thriller', 'Horror', 'Comedy']",English,5.4,891.0,13.889,0.0,169209.0,86.0,0.0,0.0,0.0,59.84283699375378,29.160000000000004,0.0,4,1,2018,1
8192,"['Action', 'Thriller', 'Crime']",English,6.0,649.0,13.887,8000000.0,10629321.0,118.0,1142857.142857143,576078.346655145,12307.692307692309,43.59508295828575,36.0,15.894952224644102,1,4,2009,11
8194,['Drama'],English,6.9,587.0,13.884,7000000.0,449702.0,106.0,886075.9493670886,504177.4704696053,11904.761904761905,39.43832303144316,47.61000000000001,15.76142084987672,4,1,2010,1
8195,"['Comedy', 'Drama', 'Romance']",English,7.2,1567.0,13.884,12000000.0,11293663.0,106.0,1463414.6341463416,864304.2350907519,7653.061224489796,105.28083848427842,51.84,16.300417291085605,4,4,2007,10
8196,['Comedy'],English,6.4,1965.0,13.882,28000000.0,134402450.0,105.0,3783783.7837837837,2017000.4322143784,14242.115971515768,132.03870447520495,40.96000000000001,17.147715103853763,3,4,2013,10
8199,['Drama'],English,6.3,442.0,13.873,0.0,3286448.0,103.0,0.0,0.0,0.0,29.71828144960667,39.69,0.0,2,3,2015,9
8203,['Drama'],English,7.2,647.0,13.872,16500000.0,16942795.0,126.0,2012195.1219512196,1189446.366782007,25462.962962962964,43.5045723507262,51.84,16.61887099947687,4,4,2003,12
8204,['Drama'],English,6.1,798.0,13.869,0.0,919591.0,100.0,0.0,0.0,0.0,53.66870670522564,37.209999999999994,0.0,6,4,2013,12
8206,"['Adventure', 'Fantasy', 'Comedy', 'Family', 'Music']",English,7.0,838.0,13.868,20000000.0,17900000.0,117.0,2500000.0,1442169.0222094029,23837.902264600714,56.36265805757331,49.0,16.811242881518265,3,4,1971,10
8207,"['Horror', 'Comedy']",English,6.2,503.0,13.867,6200000.0,9205924.0,89.0,861111.1111111111,447104.63690776663,12301.587301587302,33.83332212282236,38.440000000000005,15.64006001130563,4,1,1988,1
8208,"['Drama', 'Comedy', 'Romance']",English,6.8,351.0,13.867,0.0,16724933.0,88.0,0.0,0.0,0.0,23.609336113540053,46.239999999999995,0.0,4,1,2008,3
8209,"['Drama', 'Comedy', 'Romance']",English,7.6,891.0,13.867,0.0,2455831.0,93.0,0.0,0.0,0.0,59.93139167283245,57.76,0.0,1,1,2005,2
8210,"['Action', 'Fantasy', 'Adventure']",Japanese,6.6,490.0,13.866,0.0,3729856.0,108.0,0.0,0.0,0.0,32.9611193327055,43.559999999999995,0.0,4,3,2018,7
8216,"['Fantasy', 'Horror']",Norwegian Bokmal,6.7,1406.0,13.859,3500000.0,4159678.0,103.0,454545.45454545453,252543.47355509055,2487.5621890547263,94.62278753617336,44.89,15.068273812173887,4,4,2010,10
8218,"['Romance', 'Comedy', 'Family']",English,6.5,317.0,13.859,8000000.0,25500000.0,94.0,1066666.6666666667,577242.2252687784,25157.232704402515,21.333871727572514,42.25,15.894952224644102,2,2,1984,6
8221,"['Action', 'Crime', 'Drama']",English,6.5,379.0,13.858,6000000.0,46616067.0,120.0,800000.0,432962.9095107519,15789.473684210527,25.508143760936868,42.25,15.607270193858982,4,2,1988,4
8222,['Comedy'],English,6.8,830.0,13.857,0.0,32648673.0,98.0,0.0,0.0,0.0,55.8659217877095,46.239999999999995,0.0,4,1,1995,3
8225,"['Action', 'Fantasy']",English,4.8,349.0,13.853,25000000.0,15843608.0,87.0,4310344.827586207,1804663.2498375804,71428.57142857143,23.49693664579546,23.04,17.034386422832473,4,3,2000,9
8226,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",English,6.6,1182.0,13.853,18000000.0,87000000.0,105.0,2368421.052631579,1299357.5398830578,15215.553677092139,79.57988285194911,43.559999999999995,16.705882371415992,4,2,1984,6
8228,"['Animation', 'Adventure', 'Comedy', 'Family']",English,6.3,274.0,13.85,6000000.0,769028.0,85.0,821917.8082191781,433212.9963898917,21818.18181818182,18.451178451178453,39.69,15.607270193858982,3,1,2015,3
8229,"['Adventure', 'Fantasy', 'Animation', 'Action', 'Science Fiction']",Japanese,6.8,226.0,13.85,0.0,7401480.0,110.0,0.0,0.0,0.0,15.21885521885522,46.239999999999995,0.0,5,3,2011,7
8230,"['Action', 'Science Fiction']",Japanese,6.7,197.0,13.85,0.0,1568760.0,89.0,0.0,0.0,0.0,13.265993265993266,44.89,0.0,3,3,1968,8
8242,"['Family', 'Adventure', 'Animation', 'Comedy', 'Fantasy']",English,6.1,215.0,13.838,0.0,10800715.0,85.0,0.0,0.0,0.0,14.489823426337782,37.209999999999994,0.0,3,4,2017,11
8243,['Comedy'],English,5.9,467.0,13.837,20000000.0,74747725.0,104.0,2898550.724637681,1445400.0144540002,42735.042735042734,31.47536563995417,34.81,16.811242881518265,4,1,2019,3
8245,"['Drama', 'Romance']",English,5.9,207.0,13.837,5692172.0,1742215.0,124.0,824952.4637681158,411373.2745537328,27366.21153846154,13.951607467816943,34.81,15.55460263126479,4,3,2011,9
8246,"['Comedy', 'Crime', 'Music']",English,6.1,625.0,13.836,0.0,5751882.0,92.0,0.0,0.0,0.0,42.127258021029924,37.209999999999994,0.0,4,3,1994,8
8247,"['Comedy', 'Romance']",English,5.7,467.0,13.829,45000000.0,14793624.0,91.0,6716417.910447761,3254031.383324897,96153.84615384616,31.492346078629712,32.49,17.622173069956816,1,3,2004,9
8248,"['Drama', 'Horror']",English,7.1,289.0,13.828,0.0,2000000.0,107.0,0.0,0.0,0.0,19.490153763150797,50.41,0.0,1,3,1925,9
8252,"['Drama', 'Thriller']",English,6.7,1050.0,13.823,0.0,3889432.0,92.0,0.0,0.0,0.0,70.83586318558996,44.89,0.0,4,3,2021,7
8255,"['Crime', 'Drama', 'Thriller']",English,6.5,836.0,13.819,70000000.0,69766619.0,122.0,9333333.333333334,5065489.543382299,83632.01911589009,56.414063027194814,42.25,18.064005814299346,2,3,2007,9
8257,"['War', 'Drama']",Russian,6.5,249.0,13.817,0.0,4988176.0,110.0,0.0,0.0,0.0,16.805021259364242,42.25,0.0,3,2,2018,5
8258,"['Drama', 'History']",English,7.0,816.0,13.817,0.0,57806952.0,105.0,0.0,0.0,0.0,55.07187689815752,49.0,0.0,4,3,2006,8
8259,"['Action', 'Adventure', 'Fantasy', 'War']",English,5.6,725.0,13.817,67000000.0,25303038.0,102.0,10151515.151515152,4849098.936093219,92286.50137741047,48.930282783289464,31.359999999999996,18.020203192280615,3,2,2007,4
8262,"['Comedy', 'Drama', 'History']",English,6.8,1694.0,13.812,25000000.0,12638526.0,121.0,3205128.205128205,1810020.272227049,14749.262536873157,114.36672967863895,46.239999999999995,17.034386422832473,4,3,2017,9
8263,"['Crime', 'Drama', 'Thriller', 'Mystery']",English,7.0,926.0,13.812,31000000.0,41067311.0,117.0,3875000.0,2244425.1375615406,33441.20819848975,62.5168782068593,49.0,17.249497794707484,4,1,1999,3
8265,"['Crime', 'Drama', 'Thriller']",English,6.3,1971.0,13.81,45000000.0,82966152.0,131.0,6164383.561643836,3258508.3272990584,22819.47261663286,133.08575286968264,39.69,17.622173069956816,4,3,2012,7
8268,"['War', 'Romance', 'Drama']",English,7.3,540.0,13.808,1650000.0,30500000.0,118.0,198795.18072289156,119495.94438006953,3049.9075785582254,36.46677471636953,53.29,14.316286451937186,4,3,1953,8
8269,"['Comedy', 'Crime']",English,6.8,3516.0,13.806,15000000.0,33035736.0,110.0,1923076.923076923,1086484.137331595,4264.998578333807,237.47129542077536,46.239999999999995,16.52356082573315,4,4,2012,10
8271,"['Drama', 'Thriller']",English,6.9,1090.0,13.806,60000000.0,80154140.0,127.0,7594936.708860759,4345936.54932638,54995.417048579286,73.6188031878968,47.61000000000001,17.909855136853043,3,1,2003,1
8274,"['Action', 'Crime', 'Thriller']",English,6.4,347.0,13.803,5000000.0,19905359.0,99.0,675675.6756756756,362240.09273346374,14367.816091954022,23.441194352496115,40.96000000000001,15.424948670398354,1,1,1981,3
8277,"['Drama', 'Action', 'History', 'Thriller']",cn,6.7,250.0,13.802,0.0,48398.0,105.0,0.0,0.0,0.0,16.889609512228077,44.89,0.0,2,3,2010,9
8279,"['Crime', 'Drama']",French,7.6,1342.0,13.8,13000000.0,17873691.0,155.0,1511627.9069767443,942028.9855072463,9679.821295606851,90.67567567567568,57.76,16.380459992348886,2,3,2009,8
8281,"['Comedy', 'Drama', 'History']",English,7.0,1607.0,13.797,13000000.0,24640027.0,107.0,1625000.0,942233.8189461477,8084.577114427861,108.60309522200446,49.0,16.380459992348886,4,4,2017,10
8282,"['Crime', 'Thriller', 'Mystery']",English,6.8,470.0,13.795,0.0,17424378.0,117.0,0.0,0.0,0.0,31.767489016559647,46.239999999999995,0.0,4,1,2021,1
8283,"['Animation', 'Family', 'Fantasy']",English,6.4,335.0,13.794,70000000.0,18662027.0,88.0,9459459.45945946,5074670.146440481,208333.33333333334,22.644315262944435,40.96000000000001,18.064005814299346,3,2,2014,5
8285,"['Action', 'Crime']",English,5.1,570.0,13.793,18000000.0,10501938.0,90.0,2950819.6721311477,1305009.787573407,31523.642732049037,38.53173798418171,26.009999999999998,16.705882371415992,3,3,2013,8
8287,"['Drama', 'Comedy']",English,6.9,2868.0,13.792,18000000.0,42067430.0,117.0,2278481.0126582277,1305104.4083526682,6273.963053328686,193.8885884261763,47.61000000000001,16.705882371415992,4,1,2017,1
8288,"['Drama', 'Mystery', 'Thriller']",English,5.7,108.0,13.79,0.0,22886222.0,107.0,0.0,0.0,0.0,7.302231237322515,32.49,0.0,4,2,1993,6
8289,"['Action', 'Crime', 'Adventure', 'Thriller']",English,6.0,1927.0,13.789,20000000.0,12639297.0,115.0,2857142.8571428573,1450431.5033722534,10373.443983402489,130.29954696057882,36.0,16.811242881518265,4,1,2016,2
8290,"['Documentary', 'History', 'War']",English,7.8,495.0,13.787,0.0,20904188.0,99.0,0.0,0.0,0.0,33.47534996956786,60.839999999999996,0.0,4,4,2018,11
8293,"['Adventure', 'Fantasy']",Danish,4.8,100.0,13.782,5256817.0,70821.0,105.0,906347.7586206897,381426.280655928,52047.69306930693,6.764984440535787,23.04,15.47503645869629,3,4,2019,10
8294,"['Drama', 'Family']",Japanese,7.7,303.0,13.782,0.0,3511120.0,114.0,0.0,0.0,0.0,20.497902854823433,59.290000000000006,0.0,5,2,2008,6
8299,"['Horror', 'Fantasy', 'Thriller']",English,6.1,456.0,13.779,15000000.0,30524763.0,91.0,2112676.056338028,1088613.106901807,32822.75711159738,30.854590973678867,37.209999999999994,16.52356082573315,4,2,1992,4
8300,['Drama'],English,7.4,917.0,13.779,31000000.0,9493259.0,143.0,3690476.1904761903,2249800.4209304014,33769.063180827885,62.04749983084106,54.760000000000005,17.249497794707484,3,4,1992,12
8301,"['Animation', 'Fantasy', 'Adventure']",Chinese,7.9,341.0,13.777,20000000.0,742500000.0,110.0,2247191.011235955,1451694.8537417436,58479.53216374269,23.07640251742573,62.410000000000004,16.811242881518265,4,3,2019,7
8303,"['Action', 'Adventure', 'Comedy', 'Science Fiction']",English,6.6,621.0,13.774,0.0,67132.0,95.0,0.0,0.0,0.0,42.03330174631109,43.559999999999995,0.0,4,3,2015,8
8304,"['Animation', 'Romance', 'Adventure', 'Drama', 'Fantasy']",French,7.2,632.0,13.774,33746302.0,3445000.0,94.0,4115402.6829268294,2450000.1452011038,53311.69352290679,42.777852984973606,51.84,17.33438142854205,2,1,2014,2
8305,"['Romance', 'Thriller', 'Drama']",French,6.1,475.0,13.773,7110000.0,4248574.0,108.0,1001408.4507042255,516227.4014375953,14936.974789915967,32.15325255533744,37.209999999999994,15.77701294242639,4,2,2017,5
8306,"['Drama', 'Comedy', 'Romance']",English,6.9,280.0,13.772,0.0,989310.0,118.0,0.0,0.0,0.0,18.954779312212292,47.61000000000001,0.0,0,2,2020,6
8307,"['Drama', 'Crime']",English,7.5,1490.0,13.77,2300000.0,35000000.0,121.0,270588.23529411765,167029.77487291212,1542.5888665325285,100.88016249153691,56.25,14.648420115681892,3,3,1978,8
8308,"['Comedy', 'Fantasy', 'Romance']",English,6.9,648.0,13.768,20000000.0,17399000.0,108.0,2531645.569620253,1452643.8117373618,30816.640986132512,43.87865655471289,47.61000000000001,16.811242881518265,3,2,2019,4
8309,"['Crime', 'Thriller', 'Horror', 'Mystery']",Japanese,7.4,359.0,13.768,20000.0,99000.0,111.0,2380.9523809523807,1452.6438117373618,55.55555555555556,24.30931744312026,54.760000000000005,9.90353755128617,5,4,1997,12
8310,['Drama'],English,7.2,517.0,13.768,15000000.0,30226144.0,126.0,1829268.292682927,1089482.8588030215,28957.528957528957,35.00812567713976,51.84,16.52356082573315,3,4,2007,12
8311,"['Thriller', 'Drama', 'Mystery']",English,5.6,666.0,13.764,12500000.0,1353868.0,107.0,1893939.393939394,908166.230746876,18740.629685157423,45.109726361419675,31.359999999999996,16.341239282272525,4,3,2012,9
8312,"['Thriller', 'Crime', 'Horror']",English,6.8,583.0,13.762,0.0,3435047.0,111.0,0.0,0.0,0.0,39.49329359165424,46.239999999999995,0.0,3,2,2018,4
8314,"['Western', 'Action', 'Drama']",English,5.8,744.0,13.758,25000000.0,1397284.0,98.0,3676470.5882352944,1817124.5820613462,33557.04697986577,50.41333514026291,33.64,17.034386422832473,3,4,2015,12
8315,"['Crime', 'Drama']",English,7.0,861.0,13.757,30000000.0,41480851.0,125.0,3750000.0,2180708.0031983717,34802.78422273782,58.34519211221793,49.0,17.216707972959764,4,3,2006,9
8319,"['Animation', 'Drama', 'Mystery', 'History']",English,8.0,2252.0,13.754,5500000.0,42187665.0,95.0,611111.1111111111,399883.6702050313,2441.1895250776743,152.63657313270977,64.0,15.520258832020865,3,2,2017,6
8321,['Drama'],French,7.1,710.0,13.75,900000.0,528428.0,103.0,111111.11111111111,65454.545454545456,1265.8227848101267,48.13559322033898,50.41,13.710151153416941,1,4,1963,10
8323,"['Action', 'Crime', 'Drama', 'Thriller']",English,6.3,269.0,13.748,0.0,3110000.0,93.0,0.0,0.0,0.0,18.239761323569297,39.69,0.0,2,4,1968,10
8325,['Comedy'],English,6.0,1265.0,13.747,30000000.0,105011053.0,118.0,4285714.285714285,2182294.318760457,23696.682464454978,85.78015867634095,36.0,17.216707972959764,4,4,2015,12
8329,"['Crime', 'Drama', 'Thriller']",English,6.5,484.0,13.742,800000.0,867714.0,100.0,106666.66666666667,58215.68912822005,1649.4845360824743,32.831366164699496,42.25,13.592368256649284,5,3,2009,9
8332,"['Drama', 'History']",English,6.8,1403.0,13.739,25000000.0,122252.0,132.0,3205128.205128205,1819637.5282043817,17806.267806267806,95.18963294660425,46.239999999999995,17.034386422832473,4,4,2020,11
8333,"['Fantasy', 'Family', 'Adventure', 'Action', 'Comedy']",Russian,6.9,137.0,13.739,8250000.0,30060061.0,120.0,1044303.7974683543,600480.384307446,59782.608695652176,9.295067507972046,47.61000000000001,15.925723879522977,3,4,2017,10
8337,"['Horror', 'Science Fiction', 'Thriller']",English,6.3,306.0,13.733,5500000.0,24000000.0,118.0,753424.6575342466,400495.1576494575,17915.309446254072,20.769700671960905,39.69,15.520258832020865,4,1,1978,3
8340,"['Drama', 'Family', 'Comedy', 'Action']",Hindi,8.0,828.0,13.73,10400000.0,311000000.0,161.0,1155555.5555555555,757465.4042243263,12545.235223160435,56.21181262729124,64.0,16.15731646026544,2,4,2016,12
8341,"['Crime', 'Drama', 'Action']",English,6.6,920.0,13.729,50000000.0,50068310.0,121.0,6578947.368421053,3641925.8503896864,54288.81650380022,62.46181003462557,43.559999999999995,17.72753358339242,4,1,1997,2
